cid,zcmb,MU_SH0ES,u_mean,g_mean,r_mean,i_mean,z_mean,u_median,g_median,r_median,i_median,z_median,z_diff_mean,z_diff_median
13136,0.37046,41.6395,20.690597272727274,20.252686515151517,19.690118030303033,19.41037075757576,18.910715606060606,20.880515000000003,20.16753,19.607405,19.213225,18.73406,-1.3209090909099794e-05,-1.2000000000011986e-05
13152,0.20216,39.6184,20.27345347826087,19.52835768115942,18.833568260869566,18.36023956521739,18.215910724637684,19.84812,19.07407,18.24148,17.80885,17.89376,6.801594202897776e-05,8.51000000000046e-05
13254,0.1799,39.9979,20.373346764705882,19.501355441176468,18.803231323529413,18.321558970588235,18.142315441176468,19.817465,18.941825,18.302185,17.82776,17.673405,-8.030882352945133e-06,-1.15500000000129e-05
13305,0.21339,40.0218,20.36382880952381,19.733148928571428,19.0322725,18.606636785714286,18.39417535714286,19.91139,19.212775,18.60528,18.145985,18.024774999999998,-4.2586904761900445e-05,-6.09999999999916e-05
13354,0.15654,39.2087,20.022142142857142,19.114696666666667,18.444610714285712,17.989594523809522,17.789867857142855,19.3731,18.663905,17.85021,17.413764999999998,17.316670000000002,3.4757142857131147e-05,4.504999999999085e-05
13370,0.19846,40.3246,20.3200695,19.518011875,18.841659874999998,18.354488375,18.164464375,19.812375,19.039515,18.410225,17.980805,17.846025,-5.466249999997618e-06,-6.600000000009375e-06
13506,0.24341,40.538,20.28697604651163,19.772785,19.096098953488372,18.69493034883721,18.475413953488374,19.771225,19.2719,18.580955,18.20916,18.030135,2.851976744187238e-05,1.980000000001421e-05
13511,0.23653,40.4674,20.2325917721519,19.648870379746835,18.984202151898735,18.567907088607594,18.36485911392405,19.81553,19.23986,18.69078,18.28864,18.06514,-1.6931645569610326e-05,-3.91999999999892e-05
13610,0.29683,40.6595,20.24111358490566,19.685682641509437,19.097096603773586,18.87496867924528,18.398747735849057,20.03078,19.55818,18.97023,18.75152,18.23409,6.853584905662635e-05,8.19000000000236e-05
13641,0.21781,39.9942,20.243370506329114,19.636962911392406,18.94824835443038,18.430853924050634,18.294257594936706,19.85893,19.22243,18.52209,18.06028,17.90142,-1.3929113924054521e-05,-7.30000000001562e-06
13655,0.26173,40.6935,20.28793742857143,19.55659914285714,18.82338957142857,18.655338714285715,18.298059714285714,19.642789999999998,19.20861,18.58681,18.323235,17.9548,-1.7742857143050284e-06,5.7749999999967495e-05
13689,0.2503,40.4145,20.41164367816092,19.861545172413795,19.143319655172416,18.773723218390806,18.512422183908043,19.996,19.47989,18.83096,18.48577,18.20046,-3.219540229909675e-06,-2.24000000000335e-05
13727,0.22534,40.1329,20.470970533333332,19.7136916,18.853631066666665,18.5801328,18.350095066666665,20.04198,19.22024,18.4629,18.00832,17.90985,3.6093333333212555e-06,2.98999999999993e-05
13736,0.14882,39.1606,20.049795,19.07068640625,18.37386171875,17.903764375,17.74818609375,19.53249,18.55811,17.627665,17.149965,16.92431,1.8174999999993096e-05,2.3949999999994748e-05
13796,0.14729,38.9672,20.076152884615382,19.170341923076922,18.37798903846154,17.839919615384616,17.642880384615385,19.558785,18.385579999999997,17.571289999999998,17.153685,17.02168,-1.9186538461541955e-05,-1.58000000000102e-05
13830,0.32985,40.8444,20.72144891891892,20.16928972972973,19.581223513513514,19.378748513513514,18.893151756756755,20.523985,20.140185000000002,19.535629999999998,19.255470000000003,18.747439999999997,-2.7514864864844388e-05,-7.199999999996096e-05
13835,0.24604,40.3473,20.424306219512196,19.697040121951222,19.060031097560977,18.71517268292683,18.512994756097562,19.91732,19.495955000000002,18.912190000000002,18.508755,18.308805,4.937804878040143e-06,-4.65000000000878e-06
13894,0.12356,38.8009,19.98226048780488,18.93237536585366,18.208168780487807,17.739591219512196,17.52785243902439,19.11501,18.2057,17.35677,16.8837,16.68457,-4.593902439024676e-05,-3.27999999999994e-05
13934,0.32931,41.4109,20.56695054054054,19.964995405405407,19.32839256756757,19.134421486486488,18.66679418918919,20.290625,19.744065,18.974580000000003,18.75143,18.23395,3.115270270271098e-05,6.665000000002915e-05
13956,0.2629,41.2641,20.67049746268657,20.06385343283582,19.195007462686565,19.157802835820895,18.862989253731342,20.13817,19.65446,18.93415,18.68208,18.31619,-3.306567164181472e-05,-5.1700000000043297e-05
14019,0.21513,40.4641,20.41184761904762,19.78908404761905,18.96408869047619,18.527247738095237,18.3267025,19.93001,19.435405000000003,18.648705,18.19067,18.027335,-2.0773809523797164e-05,-1.79999999999902e-05
14024,0.14759,39.134,20.073567592592592,19.15897851851852,18.314732037037036,17.763081296296296,17.53447925925926,19.558785,18.375075,17.533065,17.077505000000002,16.887265,5.098148148147715e-06,-7.250000000000299e-06
14108,0.13463,39.2366,19.619512222222223,18.742273333333333,18.010062698412696,17.571503333333332,17.38930984126984,19.3857,18.27711,17.49893,17.04352,16.87434,4.648095238095309e-05,7.53000000000003e-05
14157,0.21083,39.806,20.65503946666667,20.000500133333333,19.2717448,18.829758133333335,18.6315228,20.06145,19.50003,18.66278,18.22236,18.08613,8.672000000010669e-06,-1.09999999999832e-05
14212,0.20308,39.9658,20.7886825,19.8508925,19.0747475,18.573476346153846,18.4115325,19.993355,19.109825,18.489085000000003,18.043770000000002,17.983584999999998,3.4232692307681655e-05,7.22499999999959e-05
14261,0.28436,40.5431,20.266390821917806,19.709180684931507,19.15338780821918,18.91459808219178,18.455729315068496,19.72467,19.33321,18.71866,18.4232,18.02264,-1.0835616438356715e-05,-1.52999999999958e-05
14284,0.18037,39.3688,20.245242714285713,19.392912428571428,18.656793,18.19174542857143,18.00005457142857,19.823845,18.94763,18.203000000000003,17.73256,17.564239999999998,2.0935714285712438e-05,4.329999999999605e-05
14298,0.26879,40.6039,20.4108032,19.805481466666667,19.200177066666665,18.988467466666666,18.524234399999997,20.15693,19.55607,18.82249,18.47984,18.07278,2.2909333333362943e-05,5.33000000000338e-05
14331,0.21976,40.2387,20.567944657534245,19.90763273972603,19.149895479452056,18.720990547945206,18.59867205479452,20.05366,19.31996,18.7254,18.36192,18.21744,1.7293150684921164e-05,2.03999999999759e-05
14421,0.174,39.5734,19.86200654545455,19.010270545454542,18.287338363636366,17.773731636363635,17.60539290909091,19.57272,18.70788,17.85223,17.32083,17.12661,3.8325454545464964e-05,5.39999999999984e-05
14437,0.14792,39.0382,19.717426666666665,18.856421176470587,18.0687868627451,17.55795862745098,17.392787450980393,19.33438,18.32971,17.512,17.09125,16.93299,3.856862745099484e-06,2.07000000000123e-05
14451,0.17729,39.4771,20.22112559322034,19.491508983050846,18.900801694915256,18.427343559322033,18.24083728813559,19.84806,19.07796,18.44908,18.00212,17.77961,3.984745762708805e-06,-8.10000000001087e-06
14456,0.32794,41.0002,20.694070535714285,19.9916725,19.350152142857144,19.110564464285716,18.61050857142857,19.980800000000002,19.734,19.08493,18.887410000000003,18.322585,-1.678928571429067e-05,-3.87000000000026e-05
14481,0.24207,40.564,20.228958767123288,19.62003684931507,18.93430205479452,18.56060465753425,18.361087260273976,19.9457,19.41719,18.74926,18.35619,18.12074,1.9157534246566863e-05,4.25000000000008e-05
14735,0.29936,40.7335,20.620403278688524,20.00648737704918,19.42478868852459,19.16708344262295,18.701388032786884,20.23235,19.68759,18.98328,18.72869,18.19721,4.5352459016380666e-05,6.53999999999932e-05
14782,0.15922,38.9503,19.8711068,19.069762,18.4841534,18.031141,17.7919824,19.15717,18.380155000000002,17.671685,17.254134999999998,17.043815000000002,-5.015800000000123e-05,-4.5299999999998106e-05
14846,0.22335,40.1511,20.377880597014926,19.703182686567164,18.92918343283582,18.461479999999998,18.31585104477612,19.91254,19.26503,18.53859,18.12687,18.00796,-4.379104477611131e-05,-7.26999999999811e-05
14871,0.12705,38.7429,19.600560476190473,18.661074523809525,18.02419761904762,17.60657261904762,17.542216904761904,19.059415,18.332304999999998,17.717489999999998,17.21641,17.04667,-2.3364285714283496e-05,-1.70500000000045e-05
14979,0.17654,39.5164,19.928748524590162,19.33941590163934,18.588619836065572,18.277394754098363,18.14277475409836,19.53717,18.90072,18.19864,17.87221,17.73985,-2.1985245901640376e-05,-3.30000000000052e-05
14984,0.19549,39.9082,20.674212372881357,19.83481,19.088921694915253,18.63168745762712,18.45057525423729,19.94251,19.18757,18.59043,18.16471,18.05695,1.3235593220342248e-05,6.20000000001175e-06
15129,0.19611,39.7747,20.44318515625,19.59955015625,18.78708640625,18.27176578125,18.06846578125,19.856595,19.09103,18.387014999999998,17.91346,17.677574999999997,1.6312499999992834e-05,5.2949999999996e-05
15132,0.15304,39.2175,20.330986666666668,19.30422888888889,18.60171574074074,18.168968888888887,17.95091851851852,19.680785,18.53487,17.73497,17.276325,17.191445,3.079629629628744e-05,3.499999999999335e-05
15161,0.24853,40.3256,20.670581375,19.870821125,19.208281625,18.850143499999998,18.587503,20.09697,19.644849999999998,18.882155,18.46625,18.249924999999998,1.2821249999999809e-05,6.20000000001175e-06
15171,0.13818,38.9503,19.604159122807015,18.537867192982457,17.78748543859649,17.318107894736844,17.17250754385965,19.40696,18.30169,17.52417,17.06458,16.81648,-5.827543859648882e-05,-5.47999999999937e-05
15201,0.20736,40.316,20.059349428571426,19.367688,18.74252542857143,18.328995285714285,18.155262428571426,19.557850000000002,18.939895,18.23733,17.81158,17.731855,-4.3465714285704726e-05,-4.8949999999992e-05
15203,0.20314,39.8822,20.85330076923077,19.912967884615384,19.135435769230767,18.63689153846154,18.466179423076923,20.195065,19.160490000000003,18.535985,18.0554,17.983584999999998,-1.0105769230756546e-05,1.920000000001085e-05
15213,0.31053,40.9962,21.136868933333332,20.37504493333333,19.811603466666664,19.603421466666667,19.238984933333334,21.09753,20.26425,19.66207,19.44513,19.06348,-3.174533333330838e-05,3.00000000008626e-07
15219,0.24637,40.378,20.13514925,19.498787625,18.86025175,18.5324185,18.337885875,19.72517,19.285055,18.80176,18.445605,18.18374,-2.0723750000005055e-05,-1.0200000000001825e-05
15222,0.19801,39.7561,20.345211744186045,19.524128953488372,18.830495,18.376237906976744,18.20205965116279,19.835175,19.087075,18.41388,17.96756,17.780465,-2.4103488372086074e-05,-3.454999999999425e-05
15229,0.22536,40.1856,20.44683821917808,19.735122876712328,18.869716712328767,18.611419726027396,18.369958630136985,19.92179,19.20153,18.4629,18.00832,17.90985,5.4232876712283144e-06,1.99999999999922e-05
15234,0.13514,39.0775,20.203594142857145,19.241247142857144,18.50796114285714,18.01312642857143,17.822137714285713,19.603315,18.369095,17.606475000000003,17.05721,16.95777,-2.3498571428582547e-05,-6.5950000000009e-05
15259,0.20857,39.8639,20.392702784810126,19.738135189873418,19.065460886075947,18.616179620253167,18.52026265822785,20.0023,19.28448,18.7157,18.25502,18.17765,-9.025316455741115e-07,4.18999999999836e-05
15287,0.2363,40.3805,20.163324307692307,19.548126461538462,18.88109707692308,18.480904923076924,18.25628153846154,19.81553,19.21961,18.65658,18.18389,18.02587,5.357384615383526e-05,6.09000000000026e-05
15354,0.22069,40.0798,19.70737160493827,19.11378160493827,18.48110172839506,18.059170864197533,17.93101641975309,19.6904,19.11353,18.43992,17.9954,17.84119,9.793827160496457e-06,-4.000000000004e-06
15356,0.2734,40.4721,20.393566607142855,19.997917142857144,19.27088732142857,18.98579714285714,18.45019857142857,19.90588,19.489295,18.77447,18.517789999999998,18.071375,2.9973214285737496e-05,2.745000000001215e-05
15365,0.18651,39.7559,20.219977536231884,19.578948695652176,18.807748840579713,18.275244492753625,18.22400913043478,19.5629,18.9945,18.29844,17.81064,17.78156,-1.8714492753632745e-05,-2.81000000000031e-05
15369,0.23269,39.8341,20.541034333333332,19.84792088888889,19.18440111111111,18.74685155555556,18.524559555555555,20.145834999999998,19.57557,18.80056,18.401539999999997,18.266545,8.237777777769482e-06,-3.550000000018816e-06
15383,0.31495,41.0194,20.90796911764706,20.263407058823528,19.674989705882354,19.47480617647059,19.107010147058823,20.469925,20.107525,19.32696,19.07039,18.647415000000002,-1.0522058823537223e-05,-5.70000000000014e-05
15421,0.18443,39.7891,20.244879696969697,19.440249696969698,18.74205606060606,18.22394787878788,17.98297196969697,19.718735,18.925890000000003,18.206635,17.723264999999998,17.57625,3.329545454544513e-05,5.95499999999915e-05
15425,0.15935,39.0908,19.801332558139535,18.952604186046514,18.349757674418605,17.89333511627907,17.64779,19.15134,18.27732,17.54874,17.15344,16.91319,-4.4965116279062056e-05,-5.41000000000013e-05
15433,0.21935,40.1098,20.458761363636366,19.883816515151516,19.146599545454546,18.682896666666664,18.51523015151515,19.924590000000002,19.358455,18.69528,18.312885,18.17197,1.977272727284571e-06,1.5200000000006866e-05
15440,0.2613,40.447,20.48628984615385,19.794696615384616,19.13844076923077,18.809259846153846,18.362978615384613,19.84439,19.33386,18.70021,18.50078,18.07175,-4.942153846151964e-05,-0.0001004
15443,0.18123,39.4868,20.207665238095238,19.363900158730157,18.602181428571427,18.118793333333333,17.9594026984127,19.61042,18.85695,18.28426,17.75541,17.62897,1.833015873015707e-05,2.87999999999954e-05
15453,0.18243,39.7821,19.66593350877193,19.089347192982455,18.446929122807017,17.961259649122805,17.825188596491227,19.412,18.78367,18.16717,17.66896,17.55325,-2.8073684210533876e-05,-6.10000000000054e-05
15459,0.12542,39.1417,19.780734705882352,18.956410196078433,18.28434098039216,17.823766666666668,17.68969588235294,19.44611,18.35957,17.52158,17.08456,16.92486,-1.2733333333338147e-05,-5.20000000001075e-06
15461,0.18482,39.613,20.558270714285715,19.638375428571425,18.878815714285714,18.346449571428572,18.108367285714287,20.002544999999998,19.0074,18.262085,17.828555,17.705105000000003,-2.4951428571440657e-05,-6.80000000000124e-06
15466,0.24436,40.2064,20.523421184210527,19.9673725,19.179978815789475,18.761138815789472,18.537338552631578,20.11502,19.63419,18.79044,18.343415,18.12672,-3.24013157894664e-05,-7.084999999999725e-05
15467,0.20847,39.8758,20.39469913580247,19.715326419753087,19.041109135802472,18.6021112345679,18.50310024691358,20.13787,19.32939,18.73283,18.31929,18.17747,1.0469135802481376e-05,-1.23999999999957e-05
15508,0.13353,38.8434,19.34943813559322,18.500747627118646,17.84328440677966,17.35218627118644,17.191574237288133,19.32073,18.23507,17.49189,17.01086,16.83279,-4.0057627118654166e-05,-1.91000000000218e-05
15583,0.17427,39.5546,19.740541206896552,18.860111379310343,18.139294137931035,17.615571551724138,17.40210448275862,19.538345,18.56874,17.783995,17.273384999999998,17.039435,-3.3241379310444156e-06,-1.4000000000125007e-06
15584,0.28333,40.6596,20.35108925373134,19.687085074626864,19.058203582089554,18.794647462686566,18.383960447761194,19.96011,19.40141,18.78526,18.496,18.09794,-1.7814925373158586e-05,4.99999999958866e-07
15648,0.17383,39.5986,19.952636909090906,19.098501272727272,18.345595272727273,17.87593981818182,17.669883090909092,19.635,18.66581,17.96764,17.40936,17.14279,1.9210909090895276e-05,2.59999999999149e-06
15674,0.19555,39.958,20.673288225806452,19.868851451612905,19.114077258064516,18.64697580645161,18.447680161290325,19.895635,19.19151,18.578454999999998,18.165725000000002,18.024095000000003,1.3454838709676161e-05,-2.5000000000025002e-06
15704,0.36952,41.4498,20.409235925925923,19.946984444444443,19.51275148148148,19.252862592592592,18.74314685185185,20.16378,19.756965,19.322895,19.119255,18.680265,8.662962962948953e-06,2.109999999996835e-05
15776,0.31582,40.933,20.429061132075475,19.76142396226415,19.06092433962264,18.835498679245283,18.29300754716981,20.21042,19.77485,18.8421,18.70314,18.18727,-2.373773584904586e-05,-2.26999999999866e-05
15868,0.24974,40.3915,20.279336153846156,19.78415046153846,19.060557538461538,18.695999230769228,18.38137,19.94506,19.32592,18.74927,18.39535,18.11292,5.806153846163665e-06,4.41000000000191e-05
15872,0.20549,39.8126,20.579896666666667,19.884313205128205,19.194338717948717,18.672301923076922,18.466096666666665,20.11323,19.3491,18.643909999999998,18.1598,18.01492,-2.0444871794877895e-05,-5.650000000001485e-05
15897,0.17357,39.5403,20.219016363636364,19.454352045454545,18.680009090909092,18.22354431818182,18.03698818181818,19.797335,18.745285000000003,18.077219999999997,17.60811,17.42777,6.349318181817882e-05,3.4849999999989e-05
15901,0.20368,39.9041,21.04342673076923,20.05072961538462,19.34590096153846,18.940115384615385,18.787666153846153,20.376925,19.509705,18.7876,18.361130000000003,18.26889,5.26826923076933e-05,0.0001029500000000039
16021,0.12336,38.6164,19.744524871794873,18.755749230769233,18.016222564102566,17.53611923076923,17.34147205128205,19.09398,18.01742,17.31716,16.85588,16.54291,6.0669230769233114e-05,8.17000000000039e-05
16032,0.20318,39.9277,20.990577499999997,19.994877115384615,19.239350384615385,18.754825192307692,18.579752692307693,20.195065,19.237255,18.59144,18.192255,18.089485,-1.99384615384616e-05,-7.0499999999945445e-06
16069,0.12688,38.8125,20.102662156862745,19.056985098039217,18.407644901960783,17.97592862745098,17.89800137254902,19.37138,18.41155,17.77031,17.23429,17.12489,-2.8272549019602855e-05,-4.000000000004e-06
16072,0.28434,40.6919,20.356618194444444,19.75708763888889,19.206804722222223,18.97344083333333,18.51053333333333,19.755110000000002,19.350360000000002,18.72102,18.44487,18.04524,-1.8763888888869445e-05,-1.1449999999996145e-05
16073,0.15339,39.3639,20.35554843137255,19.21751980392157,18.498122156862745,18.021523725490198,17.880536078431373,19.62181,18.59671,17.73838,17.23015,17.07897,3.211764705884271e-06,-4.59999999999349e-06
16093,0.33439,41.1204,20.2045745,19.80416625,19.204632625,18.980826375,18.518064875,19.89871,19.647545,18.9192,18.74143,18.21765,-2.2891250000019074e-05,-5.61000000000033e-05
